profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,False,776,500,0.6443298969072165,58,False,False,True,False,2,33.84,96.0,12.0,20.126019642906712,405.05666666666673,2.0341563486860585,1.0,6.0,0.0,1.5811388300841898,2.5,1.8073922282301282,2970020.0,6827257.0,380506.0,1970584.7446505732,3883204235849.565,0.30295104554288466,True
True,True,2451,1030,0.4202366381068952,501,False,False,True,False,7,99.6,158.0,64.0,22.128413107737003,489.66666666666674,0.9233867744622812,3.16,16.0,0.0,4.1400483088968905,17.14,1.7897460279958282,442307.0,2074053.0,80889.0,436228.4368484216,190295249115.21735,2.44942648476434,True
True,True,7036,10671,1.5166287663445142,187,False,False,True,False,0,815.48,2693.0,201.0,660.6437592732309,436450.1766666666,1.7801537038519404,30.44,134.0,5.0,30.99473073497064,960.6733333333334,2.0678799803910484,587687.9166666665,3608157.0,4354.0,981533.0348755424,963407098551.9928,2.2755166083931133,True
True,False,243,296,1.2181069958847737,133,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,675,400,0.5925925925925926,174,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,20,145,7.25,0,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,963,1061,1.1017653167185877,474,False,False,False,False,11,78.84,134.0,48.0,24.165540203631558,583.9733333333334,0.6252224621681574,1.24,6.0,0.0,1.9209372712298547,3.69,1.2712369657392952,659243.3333333335,1928218.0,37297.0,571882.2085042603,327049260403.7101,0.9688382834854968,True
True,False,564,290,0.5141843971631206,40,False,False,False,False,0,35.84,59.0,12.0,12.126692321761393,147.05666666666667,-0.07387204363547266,1.0,5.0,0.0,1.384437310486346,1.9166666666666667,1.4423669623848632,2914205.666666666,12114106.0,71.0,3633120.4835039256,13199564447655.8,1.3583501435945144,True
True,True,1350,1630,1.2074074074074077,150,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,919,2298,2.500544069640914,604,False,False,True,False,10,321.16,1527.0,135.0,282.8849412747168,80023.89,3.4389561734162744,9.24,37.0,0.0,9.597221820228324,92.10666666666664,1.8954543514508408,316034.70833333326,1121877.0,86528.0,278419.5726867728,77517458455.08516,1.7418557216214288,True
True,True,300,229,0.7633333333333333,70,False,False,False,False,2,30.16,79.0,13.0,15.550133975842993,241.80666666666667,1.5022694658378335,1.0,5.0,0.0,1.3540064007726598,1.8333333333333333,1.3362434589241796,285358.66666666674,1003090.0,75141.0,249009.3668234131,62005664765.7971,1.8737811927890575,True
True,True,890,4579762,5145.8,1825,False,True,False,False,14,54221.8,233946.0,7921.0,51312.90766058121,2633014492.583333,2.076249166010175,691.52,10409.0,31.0,2107.7497305578445,4442608.926666666,4.208917259839845,106757.08333333331,421702.0,39.0,103202.53289439576,10650762795.818842,1.5354144112291743,True
True,True,1026,6964,6.787524366471735,3055,False,False,True,False,12,289.12,629.0,102.0,112.14660048347432,12576.86,1.045611666878823,10.04,30.0,3.0,7.213875518748575,52.04,1.6333755956438634,277739.95833333326,1572933.0,76228.0,307597.6399185029,94616308083.43297,3.338953707899301,True
True,False,3883,1221,0.3144475920679887,313,False,False,True,False,0,38.48,49.0,20.0,8.426743143112882,71.01,-0.6833092620640784,0.64,5.0,0.0,1.3808210118138653,1.9066666666666667,2.1254682723310383,373883.70833333326,1424060.0,19345.0,376337.5780365143,141629972642.3895,1.579976407330625,True
True,True,1010,474,0.4693069306930693,69,False,False,True,False,4,33.76,66.0,16.0,13.16649788921362,173.35666666666668,0.6078254035195021,1.16,5.0,0.0,1.6753109164172084,2.806666666666666,1.3165072484995988,1803843.958333333,13539872.0,4828.0,3347745.9577033576,11207402997319.172,2.4386292996601595,True
True,True,1704,820,0.4812206572769953,183,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,9,132749,14749.888888888889,662,False,False,False,False,10,17112.76,29846.0,7003.0,4703.880643327025,22126493.106666666,0.5208947830832261,98.48,493.0,24.0,105.23945711249813,11075.343333333332,2.613495095765173,32252.5,73469.0,6121.0,24934.30600075186,621719615.7391304,0.5237831204147922,True
True,False,255,7916942,31046.83137254902,1111,False,True,False,False,1,749874.12,2905432.0,103378.0,571612.0311488466,326740314154.11,2.1157751513163348,3601.52,13863.0,637.0,3412.675821111639,11646356.26,1.7998359960819663,576286.3333333335,2242097.0,46.0,658317.2334471043,433381579853.4492,1.508017571075344,True
True,False,1167,547,0.4687232219365896,373,False,False,False,False,9,,,,,,,,,,,,,,,,,,,True
True,True,452,382,0.8451327433628318,490,False,False,False,False,4,30.44,52.0,11.0,8.005623023850173,64.09,0.05275523919958318,1.12,4.0,0.0,1.3012814197295424,1.6933333333333334,0.9326611780705182,1581123.125,7688405.0,86406.0,1675893.754517281,2808619876430.028,2.4332119212057406,True
True,True,794,891,1.122166246851385,702,False,False,False,False,11,81.88,125.0,31.0,22.12901564311737,489.69333333333327,-0.0557413796502436,3.48,14.0,0.0,3.5604306855585133,12.676666666666666,1.5519342134327794,966801.0833333335,1710279.0,142471.0,489380.2365308965,239493015907.03625,-0.21223477379517386,True
True,False,408,182,0.44607843137254893,12,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,0,1429818,1429818.0,102,False,True,False,False,0,154298.68,259994.0,75931.0,57083.449118899596,3258520163.31,0.3713003624647794,1925.76,7076.0,377.0,1794.1297630513425,3218901.6066666665,1.686073330697215,859270.625,5435939.0,12756.0,1409838.6040533863,1987644889479.2007,2.458813358778698,True
True,True,6789,9445,1.3912210929444688,642,False,False,True,False,0,864.28,1901.0,557.0,275.7611466468763,76044.20999999999,2.181358855580751,40.4,127.0,13.0,25.393568739610693,644.8333333333333,1.891187139098525,144474.45833333337,690936.0,15859.0,133428.32296812074,17803117370.085144,3.1028002824923058,True
True,True,356,569113,1598.6320224719104,1057,False,True,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,539,463,0.8589981447124304,116,False,False,True,False,5,,,,,,,,,,,,,,,,,,,True
True,True,1004,517,0.5149402390438247,262,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1664,222,0.13341346153846154,200,False,False,False,False,6,,,,,,,,,,,,,,,,,,,True
True,True,603,1761,2.9203980099502487,112,False,False,False,False,2,,,,,,,,,,,,,,,,,,,True
True,True,37,891,24.08108108108108,193,False,False,True,False,4,20.08,39.0,7.0,7.233717347717332,52.32666666666667,0.6330390744610789,0.56,3.0,0.0,0.9609023536933051,0.9233333333333332,1.5520401234554733,188936.16666666663,676487.0,9713.0,156034.09182295544,24346637811.01449,1.597408606130388,True
True,True,2384,2379,0.9979026845637584,148,False,False,False,False,12,846.16,2198.0,390.0,356.43497303154754,127045.89,2.1341977341215705,49.16,116.0,10.0,30.185095659944487,911.14,0.3652540282347478,2004280.125,20212453.0,117864.0,4111545.0956801726,16904803073811.678,3.8431841952732446,True
True,True,114,52820,463.33333333333326,522,False,False,False,False,10,,,,,,,,,,,,,,,,,,,True
True,True,153,210254,1374.2091503267975,316,False,True,False,False,4,18217.92,33855.0,7028.0,8386.600164945667,70335062.32666667,0.4956978321711194,119.12,472.0,12.0,96.33678771199853,9280.776666666667,2.053931139449974,1355337.875,8041559.0,19026.0,2110796.9763116227,4455463875206.288,2.260145075740295,True
True,True,1921,695,0.3617907339927121,8,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,269,948,3.524163568773234,64,False,False,True,False,4,132.04,229.0,49.0,57.01131466647653,3250.29,0.14915093342858632,7.6,24.0,0.0,6.825198409814424,46.58333333333334,0.7681768930406658,1527070.541666667,4407052.0,104990.0,1209687.0964713208,1463342871369.215,1.0703716478277352,True
True,True,1028,1881,1.8297665369649805,623,False,False,False,False,0,335.04,588.0,236.0,85.28163147282459,7272.956666666668,1.0354556105813235,6.36,16.0,0.0,4.1016256939576206,16.823333333333334,0.21679403189465654,1555087.583333333,7172036.0,222993.0,1677084.938713987,2812613891661.2974,2.20225585165294,True
True,True,994,1115,1.1217303822937623,962,False,False,False,False,25,64.88,91.0,38.0,12.669911864992065,160.52666666666667,0.08903020319967801,2.16,8.0,1.0,1.572683481611393,2.473333333333333,2.0925796166160904,597877.375,1841632.0,80593.0,478566.9368963254,229026313090.3315,1.0703867979568098,True
True,False,335,373,1.1134328358208956,18,False,False,True,False,6,,,,,,,,,,,,,,,,,,,True
True,True,526,1066,2.026615969581749,989,False,False,False,False,22,79.56,148.0,45.0,21.521462156027717,463.17333333333335,1.354569616800266,1.64,7.0,0.0,1.8457157599876168,3.4066666666666667,1.2340804941133259,252118.75,605434.0,61834.0,139357.56665694,19420531384.54348,0.9019500847064552,True
True,False,500,1177,2.354,22,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,666,482,0.7237237237237237,244,False,False,True,False,5,38.84,57.0,31.0,6.712426287615132,45.05666666666666,1.2147469833016504,0.24,1.0,0.0,0.4358898943540673,0.19,1.217561555056203,191027.04166666663,638585.0,61487.0,147533.07205076874,21766007348.73732,1.6713920045709207,True
True,True,976,1117,1.1444672131147542,50,False,False,True,False,6,67.28,237.0,38.0,39.44460250359568,1555.8766666666668,3.4118068864622413,13.6,45.0,1.0,10.30372101071582,106.16666666666666,1.185890924667096,132843.33333333337,371939.0,60867.0,92873.66644541654,8625517919.014492,1.5807635338222463,True
True,True,289,332,1.1487889273356402,58,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,323,224,0.6934984520123839,147,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,290,258,0.8896551724137931,208,False,False,True,False,3,,,,,,,,,,,,,,,,,,,True
True,True,67,141,2.1044776119402986,24,False,False,True,False,0,,,,,,,,,,,,,,,,,,,True
True,False,1027,1425,1.3875365141187923,16,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,6300,14590,2.315873015873016,664,False,False,False,False,10,1962.64,2763.0,1174.0,394.440519385792,155583.32333333333,0.3711326831373813,27.8,95.0,9.0,19.200694431886227,368.66666666666674,1.8503704747724257,352768.66666666674,1038704.0,82241.0,244646.94289200875,59852126666.405785,0.9146648024322122,True
True,True,977,1625,1.663254861821904,520,False,False,True,False,1,41.12,150.0,9.0,36.54257790577999,1335.36,1.506369017208001,8.56,52.0,0.0,17.27252152987513,298.34,1.9042374970964944,308514.95833333326,1459095.0,8760.0,296817.93564412795,88100886920.04167,2.5001268530737253,True
True,True,1135,106641,93.95682819383259,582,False,False,True,False,0,,,,,,,,,,,,,,,,,,,True
True,False,656,1030,1.570121951219512,127,False,False,False,False,3,77.8,141.0,28.0,30.71780157064196,943.5833333333335,0.22882515928311456,2.56,14.0,0.0,3.1235663378047,9.756666666666666,2.160398355415882,2533610.083333333,9121945.0,330703.0,2532030.990725205,6411180937992.861,1.339393120405837,True
True,True,879,675,0.7679180887372014,333,False,False,False,False,17,59.96,116.0,32.0,24.113412588571247,581.4566666666667,0.8250504319701307,3.04,12.0,0.0,3.0066592756745822,9.04,1.5473217403686297,1022593.875,3171964.0,55987.0,994849.1180334536,989724767651.9402,1.0889807254450097,True
True,False,259,75,0.28957528957528955,75,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,206,80,0.3883495145631068,46,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1020,1342,1.315686274509804,61,False,False,False,False,1,74.68,177.0,42.0,31.765704777322348,1009.06,1.9628769881957584,1.24,6.0,0.0,1.8092355660149213,3.273333333333333,1.7886533366703796,205593.0833333333,585986.0,61418.0,136080.01429207704,18517770289.731884,1.445947450083862,True
True,True,704,631,0.8963068181818182,99,False,False,False,False,5,72.96,136.0,26.0,22.82812592687655,521.1233333333333,0.6393743258832726,3.4,26.0,0.0,5.9651767227244274,35.583333333333336,2.7042058752949663,1796452.458333333,8830533.0,79245.0,2687399.215830234,7222114545244.955,1.6585202809523762,True
True,True,507,518,1.0216962524654831,12,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1852,307,0.16576673866090713,100,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,418,191,0.4569377990430622,74,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,618,542,0.8770226537216829,38,False,False,True,False,0,73.8,125.0,19.0,30.819366205899392,949.8333333333335,-0.03947796711211718,2.0,17.0,0.0,3.3166247903554,11.0,3.888572101392557,4542912.625,21504888.0,169599.0,6007636.294142675,36091693842700.33,1.7331910900284877,True
True,True,1506,1051,0.6978751660026561,39,False,False,True,False,0,153.4,251.0,52.0,52.656117086874794,2772.666666666666,-0.19366282433436147,1.96,7.0,0.0,1.9035055380358983,3.6233333333333335,1.0200532144736345,1767664.666666667,9770121.0,271626.0,2025163.4998499271,4101287201124.4062,2.791700122405489,True
True,True,151,1749,11.582781456953642,1415,False,False,True,False,33,17.96,53.0,4.0,12.139741897311215,147.3733333333333,1.5252445201650902,0.32,2.0,0.0,0.6904105059069326,0.4766666666666666,1.8347224482542372,104082.0,179514.0,58721.0,36733.443534646234,1349345873.9130435,1.057063749094686,True
True,True,486,2175441,4476.216049382716,2936,False,True,True,False,14,46917.04,183913.0,11883.0,31851.902551077437,1014543696.1233332,3.291728543671301,696.84,2442.0,196.0,545.9528123687369,298064.47333333327,1.8458234607334236,162254.875,274758.0,74509.0,66666.07020608628,4444364916.722826,0.3210711354322862,True
True,False,536,16855855,31447.490671641786,48,False,True,False,False,0,1868169.96,3328883.0,1000534.0,636159.4688184507,404698869767.37335,0.3871922834699773,7410.24,24966.0,1333.0,5521.15080304822,30483106.190000005,1.5380081070340874,248019.0,585263.0,23848.0,157916.3394673984,24937570270.782608,0.8651708642678969,True
True,True,110,141,1.2818181818181815,241,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,353,409,1.1586402266288949,88,False,False,True,False,5,,,,,,,,,,,,,,,,,,,True
True,True,1501,708,0.4716855429713525,248,False,False,True,False,7,22.76,53.0,8.0,11.55162326255492,133.44,0.9682422946446934,0.32,4.0,0.0,0.9882644720249064,0.9766666666666668,3.0258943621121603,586209.6666666665,3218441.0,6252.0,888967.1071108881,790262517525.1014,1.8863691143581471,True
True,True,997,1474,1.4784353059177533,264,False,False,True,False,7,91.24,144.0,61.0,25.682808776819307,659.6066666666667,0.5930624668141505,2.92,17.0,0.0,4.122297094258654,16.993333333333332,1.9049062260786087,533997.75,1106011.0,143082.0,260519.4202969288,67870368351.847824,0.4646857798514694,True
True,True,3906,514038,131.6021505376344,3537,False,True,False,False,3,9351.68,26683.0,2196.0,7146.3735542348095,51070654.97666667,1.1122774719512645,83.88,258.0,8.0,74.5096861712176,5551.693333333334,1.0890021377558614,106816.95833333331,418998.0,6879.0,124655.54270154047,15539004326.215582,1.6648146323287558,True
True,True,1006,1089,1.0825049701789264,650,False,False,False,False,4,88.08,145.0,24.0,32.59846622158779,1062.66,-0.09672481160941122,5.24,22.0,0.0,5.644171034498039,31.856666666666666,1.1781053094945049,1169981.0,6350889.0,229799.0,1242867.4512363318,1544719501342.6956,3.133965422052304,True
True,True,954,1009,1.0576519916142555,200,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,2732,19345,7.080893118594437,6002,False,False,True,False,90,67.36,173.0,23.0,42.32698115071914,1791.573333333333,1.4269683407002656,0.8,3.0,0.0,0.8164965809277259,0.6666666666666667,0.8437500000000001,49873.54166666666,440190.0,13.0,115484.90744229182,13336763846.954708,2.5814821581371783,True
True,True,1509,52591,34.85155732273029,1723,False,True,False,False,11,886.6,2304.0,303.0,402.6157183551912,162099.4166666667,1.5448497045448597,66.24,484.0,12.0,91.10995188964449,8301.023333333333,4.072570157006235,338520.70833333326,2196425.0,2449.0,486991.25414800865,237160481616.6504,2.7245225071353865,True
True,True,1173,1318,1.1236146632566069,64,False,False,True,False,21,76.52,119.0,38.0,23.241701027822096,540.1766666666666,0.2578227316342289,6.96,22.0,1.0,5.0947685586949545,25.956666666666663,1.3106538983939562,730525.625,5448929.0,82490.0,1187361.8199602743,1409828091499.375,2.9809709883904456,True
True,True,593,1398769,2358.8010118043844,90,False,True,True,False,0,82657.76,270432.0,25105.0,61678.96692098531,3804294960.44,1.6271225221389007,886.2,4627.0,80.0,962.2599700704587,925944.25,2.4679214627185577,220510.79166666663,934701.0,20474.0,195616.51468114392,38265820815.998184,2.333309290888037,True
True,True,625,4296,6.8736,374,False,False,False,False,2,52.8,74.0,26.0,13.279056191361391,176.33333333333337,-0.0773243669243605,4.24,10.0,0.0,2.6025628394590847,6.7733333333333325,0.310261765062841,1278614.916666667,7284189.0,7439.0,1992445.2906708885,3969838236316.601,1.9572126154618408,True
True,False,184,223,1.2119565217391304,118,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,558,54063,96.88709677419355,268,False,False,True,False,3,,,,,,,,,,,,,,,,,,,True
True,True,944,362,0.3834745762711864,51,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,520,15319,29.45961538461539,663,False,False,True,False,11,452.44,793.0,226.0,145.53724609185102,21181.09,0.2022788589361364,0.6,5.0,0.0,1.1547005383792517,1.3333333333333337,2.6516504294495524,129810.375,599281.0,788.0,207269.18229973575,42960513931.20109,1.5892985914470124,True
True,True,778,691,0.8881748071979434,116,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1482,50849,34.3110661268556,1483,False,False,True,False,7,,,,,,,,,,,,,,,,,,,True
True,True,263,1038868,3950.0684410646395,450,False,True,True,False,2,24252.12,59544.0,6132.0,12174.37807213713,148215481.44333336,1.0233835203940975,265.04,782.0,67.0,202.7458343180775,41105.87333333334,1.3598432556207412,956946.625,3616203.0,16608.0,833852.2978604791,695309654647.201,1.3713365125504346,True
True,True,90,34707,385.63333333333327,309,False,False,True,False,2,,,,,,,,,,,,,,,,,,,True
True,False,65,2962,45.56923076923078,543,False,False,False,False,0,85.84,141.0,3.0,31.311180111902523,980.39,-0.5918675196489434,0.76,3.0,0.0,1.051982255870633,1.106666666666667,1.1494976309933855,328684.25,626730.0,34921.0,180260.01344850863,32493672448.45652,0.13681107634509834,True
True,True,100,5232,52.32,109,False,False,True,False,2,,,,,,,,,,,,,,,,,,,True
True,True,615,1382,2.247154471544716,742,False,False,False,False,0,16.4,36.0,3.0,10.464224768228172,109.5,0.3836348713650951,0.64,5.0,0.0,1.1860297916438132,1.4066666666666667,2.412027955566706,220609.66666666663,907789.0,39743.0,238140.25751766484,56710782250.57973,1.7696266189978236,True
True,True,1120,987,0.88125,735,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,411,343,0.8345498783454988,51,False,False,False,False,4,47.76,91.0,21.0,17.619307591389624,310.44,0.6118944732312764,3.16,9.0,0.0,2.339515619382212,5.473333333333334,0.8994888755659968,2605324.333333333,9766739.0,730.0,2837363.4224226186,8050631190901.798,1.225949537842349,True
True,True,197,79025,401.14213197969536,606,False,False,True,False,10,828.88,6306.0,120.0,1233.4539350944565,1521408.61,3.6927431284692296,18.44,118.0,0.0,27.33599580528697,747.2566666666668,2.308824216386399,160033.83333333337,612765.0,1270.0,138819.09659499038,19270741579.44928,1.4802614628918678,True
True,True,862,450,0.5220417633410673,28,False,False,True,False,0,25.56,119.0,5.0,26.91666150670745,724.5066666666665,2.2537062680435067,1.24,7.0,0.0,1.73877351409933,3.023333333333333,1.6616831384124418,3694881.916666666,50638688.0,8.0,10468198.402883407,109583177802130.7,4.021417325445168,True
True,True,1468,3482,2.371934604904632,534,False,False,False,False,8,236.48,907.0,4.0,173.50219018790511,30103.01,2.1990123625384705,9.64,59.0,0.0,15.027419383691043,225.8233333333333,2.414996933562996,101229.91666666669,258333.0,11.0,79689.79951576187,6350464146.862318,0.55529473921272,True
True,True,484,538,1.1115702479338845,217,False,False,False,False,38,46.6,130.0,11.0,28.91366458960192,836.0000000000001,1.5246446160771077,3.04,13.0,0.0,3.3970575502926064,11.54,1.2732829330057067,447404.58333333326,2081263.0,15088.0,550156.9107776686,302672626476.42755,1.6202884710955798,True
True,True,1118,1641,1.4677996422182469,91,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,7464,198233,26.55854769560557,4010,False,False,True,False,31,200.48,635.0,63.0,124.45886870769795,15490.01,1.9781500659986129,1.32,5.0,0.0,1.5198684153570663,2.31,1.2592001266133968,28135.875,68355.0,27.0,21713.420983571028,471472650.8097826,0.5382243697601118,True
True,True,652,396,0.6073619631901841,556,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,339,2182,6.436578171091447,481,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1693,4492,2.6532782043709386,232,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,811,554,0.6831072749691739,248,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,702,590,0.8404558404558404,218,False,False,True,False,6,95.48,181.0,36.0,33.44537835536225,1118.5933333333332,1.0787786979990373,1.64,10.0,0.0,2.4474476501040834,5.989999999999998,2.04628023512009,828015.5416666665,1796234.0,181103.0,512568.93656077294,262726914727.0417,0.4043891221808752,True
True,True,1155,6341,5.49004329004329,218,False,False,True,False,15,303.08,860.0,41.0,216.7488792743037,46980.07666666667,1.2072108544977531,7.76,19.0,0.0,5.797125724586855,33.60666666666667,0.4293728049710684,1952085.083333333,11333442.0,12228.0,3229351.143454308,10428708807729.645,2.12116902712706,True
True,True,680,1813,2.666176470588235,306,False,False,True,False,3,28.68,81.0,15.0,13.362634470792052,178.56,2.4220674832924867,0.24,2.0,0.0,0.5228129047119374,0.2733333333333333,2.0626363917726867,732374.25,9785578.0,5535.0,2098285.912204598,4402803769356.282,3.742702915802088,True
True,True,1570,1763,1.1229299363057326,130,False,False,False,False,33,111.72,435.0,52.0,72.37663066671912,5238.376666666666,3.707151080907408,2.48,8.0,0.0,2.103964511741266,4.426666666666667,0.9326079773114424,774582.5833333335,3450267.0,75170.0,972280.6031570229,945329571275.384,1.4390969945074457,True
True,True,427,419,0.981264637002342,28,False,False,True,False,3,64.08,117.0,33.0,23.22699578794755,539.4933333333332,0.6067214104716663,3.76,13.0,0.0,3.3699653806332592,11.356666666666667,0.985142520028365,2954500.375,14755484.0,71206.0,3014518.085132736,9087319285592.332,2.6876821997654265,True
True,True,74,611,8.256756756756756,138,False,False,True,False,4,49.96,119.0,8.0,27.468891495653768,754.54,0.9443747541980504,2.12,11.0,0.0,2.4378952670968728,5.9433333333333325,2.0063843381890747,172292.33333333337,1265931.0,191.0,259711.3406915399,67449980483.79711,3.288107194653614,True
True,True,459,674,1.4684095860566448,68,False,False,True,False,4,,,,,,,,,,,,,,,,,,,True
True,True,782,45897,58.691815856777495,314,False,False,False,False,0,1630.28,3381.0,532.0,878.5069493179892,771774.46,0.5236637180263427,21.6,126.0,2.0,23.818760113266464,567.3333333333334,3.5063751244743133,111453.20833333331,369756.0,5.0,138556.62614565846,19197938648.86776,0.856509087540766,True
True,True,553,770,1.3924050632911391,48,False,False,True,False,2,,,,,,,,,,,,,,,,,,,True
True,True,154,152,0.987012987012987,22,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,364,365,1.0027472527472527,77,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,31,53523714,1726571.4193548388,194,False,True,False,False,3,1772598.4,4109957.0,325431.0,951497.2904096994,905347093657.0,0.595962202791954,5885.8,35215.0,584.0,6972.090199502585,48610041.75,3.1433785856082057,377266.41666666674,4727143.0,120.0,1000385.4659722928,1000771080528.6012,3.7345971727708935,True
True,True,485,638,1.3154639175257732,158,False,False,False,False,3,39.12,79.0,11.0,17.234461600719257,297.02666666666664,0.3932564144184909,0.48,7.0,0.0,1.503329637837291,2.26,3.643987233052335,310698.45833333326,1469932.0,75637.0,318061.1465164985,101162892923.38953,2.3359142683199607,True
